,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE
8,22012,2544,0021201026,"MAR 22, 2013",MIA vs. DET,W,40,12,15,0.8,1,1,1.0,4,6,0.667,1,7,8,8,2,1,3,1,29,14,1,2012-13,Regular
9,22012,2544,0021201009,"MAR 20, 2013",MIA @ CLE,W,42,8,22,0.364,3,7,0.429,6,8,0.75,7,5,12,10,3,2,4,1,25,1,1,2012-13,Regular
10,22012,2544,0021200998,"MAR 18, 2013",MIA @ BOS,W,42,16,29,0.552,1,4,0.25,4,6,0.667,1,6,7,12,2,2,5,3,37,13,1,2012-13,Regular
11,22012,2544,0021200985,"MAR 17, 2013",MIA @ TOR,W,34,6,12,0.5,2,6,0.333,8,11,0.727,1,11,12,8,2,0,3,1,22,10,1,2012-13,Regular
12,22012,2544,0021200975,"MAR 15, 2013",MIA @ MIL,W,38,12,24,0.5,0,2,0.0,4,5,0.8,1,9,10,7,0,1,2,1,28,5,1,2012-13,Regular
13,22012,2544,0021200956,"MAR 13, 2013",MIA @ PHI,W,37,8,19,0.421,1,4,0.25,10,12,0.833,2,5,7,8,2,1,4,1,27,7,1,2012-13,Regular
14,22012,2544,0021200952,"MAR 12, 2013",MIA vs. ATL,W,30,3,11,0.273,0,2,0.0,9,12,0.75,3,4,7,7,2,0,4,1,15,21,1,2012-13,Regular
15,22012,2544,0021200938,"MAR 10, 2013",MIA vs. IND,W,36,5,10,0.5,0,0,0.0,3,5,0.6,1,5,6,7,1,1,4,1,13,23,1,2012-13,Regular
16,22012,2544,0021200921,"MAR 08, 2013",MIA vs. PHI,W,34,10,17,0.588,2,3,0.667,3,5,0.6,3,7,10,5,1,2,3,2,25,19,1,2012-13,Regular
17,22012,2544,0021200903,"MAR 06, 2013",MIA vs. ORL,W,38,7,14,0.5,1,6,0.167,11,12,0.917,0,3,3,2,0,1,2,0,26,8,0,2012-13,Regular
18,22012,2544,0021200892,"MAR 04, 2013",MIA @ MIN,W,35,9,16,0.563,1,4,0.25,1,1,1.0,1,9,10,4,3,2,7,3,20,10,0,2012-13,Regular
19,22012,2544,0021200880,"MAR 03, 2013",MIA @ NYK,W,43,12,23,0.522,2,6,0.333,3,6,0.5,3,8,11,7,3,1,2,1,29,9,1,2012-13,Regular
20,22012,2544,0021200868,"MAR 01, 2013",MIA vs. MEM,W,42,4,14,0.286,2,4,0.5,8,12,0.667,1,7,8,10,2,1,1,1,18,-1,1,2012-13,Regular
21,22012,2544,0021200845,"FEB 26, 2013",MIA vs. SAC,W,48,14,23,0.609,1,2,0.5,11,12,0.917,3,5,8,16,2,1,2,1,40,11,1,2012-13,Regular
22,22012,2544,0021200833,"FEB 24, 2013",MIA vs. CLE,W,39,10,19,0.526,0,1,0.0,8,11,0.727,2,1,3,8,1,0,2,0,28,6,1,2012-13,Regular
23,22012,2544,0021200826,"FEB 23, 2013",MIA @ PHI,W,32,7,12,0.583,1,4,0.25,1,2,0.5,1,9,10,11,2,0,2,1,16,14,1,2012-13,Regular
24,22012,2544,0021200809,"FEB 21, 2013",MIA @ CHI,W,34,11,15,0.733,1,4,0.25,3,3,1.0,1,11,12,7,2,0,4,2,26,6,1,2012-13,Regular
25,22012,2544,0021200802,"FEB 20, 2013",MIA @ ATL,W,40,8,15,0.533,1,4,0.25,7,8,0.875,0,6,6,11,4,0,2,1,24,16,1,2012-13,Regular
26,22012,2544,0021200787,"FEB 14, 2013",MIA @ OKC,W,40,14,24,0.583,4,8,0.5,7,9,0.778,3,9,12,7,2,0,4,3,39,15,1,2012-13,Regular
27,22012,2544,0021200770,"FEB 12, 2013",MIA vs. POR,W,39,11,15,0.733,1,3,0.333,7,8,0.875,0,6,6,9,3,2,1,0,30,21,1,2012-13,Regular
28,22012,2544,0021200753,"FEB 10, 2013",MIA vs. LAL,W,36,12,18,0.667,1,2,0.5,7,8,0.875,1,6,7,4,3,0,4,4,32,7,1,2012-13,Regular
29,22012,2544,0021200741,"FEB 08, 2013",MIA vs. LAC,W,31,9,11,0.818,4,5,0.8,8,11,0.727,1,4,5,6,0,2,5,3,30,21,1,2012-13,Regular
30,22012,2544,0021200726,"FEB 06, 2013",MIA vs. HOU,W,37,11,18,0.611,3,6,0.5,7,10,0.7,1,5,6,5,0,2,4,2,32,4,1,2012-13,Regular
31,22012,2544,0021200711,"FEB 04, 2013",MIA vs. CHA,W,38,13,14,0.929,0,0,0.0,5,6,0.833,0,8,8,8,2,0,5,1,31,8,1,2012-13,Regular
32,22012,2544,0021200707,"FEB 03, 2013",MIA @ TOR,W,40,10,16,0.625,1,2,0.5,9,11,0.818,0,8,8,7,2,0,3,1,30,29,1,2012-13,Regular
33,22012,2544,0021200685,"FEB 01, 2013",MIA @ IND,L,42,9,17,0.529,1,3,0.333,9,11,0.818,1,5,6,3,1,1,3,4,28,-9,1,2012-13,Regular
34,22012,2544,0021200675,"JAN 30, 2013",MIA @ BKN,W,34,10,18,0.556,3,4,0.75,1,4,0.25,2,7,9,7,2,0,4,2,24,22,1,2012-13,Regular
35,22012,2544,0021200652,"JAN 27, 2013",MIA @ BOS,L,52,14,31,0.452,3,6,0.5,3,5,0.6,4,12,16,7,3,1,3,3,34,-2,1,2012-13,Regular
36,22012,2544,0021200634,"JAN 25, 2013",MIA vs. DET,W,33,9,14,0.643,0,1,0.0,5,6,0.833,1,6,7,7,1,0,2,0,23,22,1,2012-13,Regular
37,22012,2544,0021200619,"JAN 23, 2013",MIA vs. TOR,W,45,12,23,0.522,1,5,0.2,6,7,0.857,1,9,10,11,0,0,3,1,31,9,1,2012-13,Regular
38,22012,2544,0021200583,"JAN 17, 2013",MIA @ LAL,W,42,17,25,0.68,1,2,0.5,4,4,1.0,0,7,7,8,3,1,2,2,39,13,1,2012-13,Regular
39,22012,2544,0021200579,"JAN 16, 2013",MIA @ GSW,W,31,11,20,0.55,1,5,0.2,2,3,0.667,1,6,7,10,1,0,1,2,25,33,0,2012-13,Regular
40,22012,2544,0021200561,"JAN 14, 2013",MIA @ UTA,L,44,13,19,0.684,2,4,0.5,4,4,1.0,1,3,4,6,3,2,3,5,32,1,1,2012-13,Regular
41,22012,2544,0021200548,"JAN 12, 2013",MIA @ SAC,W,29,7,10,0.7,0,1,0.0,6,7,0.857,1,4,5,7,5,2,1,0,20,28,1,2012-13,Regular
42,22012,2544,0021200529,"JAN 10, 2013",MIA @ POR,L,43,6,16,0.375,1,5,0.2,2,5,0.4,0,10,10,9,2,1,4,3,15,-9,1,2012-13,Regular
43,22012,2544,0021200512,"JAN 08, 2013",MIA @ IND,L,43,10,20,0.5,1,1,1.0,1,4,0.25,3,7,10,4,1,2,7,2,22,-5,1,2012-13,Regular
44,22012,2544,0021200500,"JAN 06, 2013",MIA vs. WAS,W,35,9,17,0.529,2,3,0.667,4,4,1.0,1,1,2,7,0,1,1,0,24,26,1,2012-13,Regular
45,22012,2544,0021200481,"JAN 04, 2013",MIA vs. CHI,L,41,8,14,0.571,1,5,0.2,13,16,0.813,0,6,6,2,1,0,2,2,30,-18,1,2012-13,Regular
46,22012,2544,0021200469,"JAN 02, 2013",MIA vs. DAL,W,42,11,20,0.55,1,3,0.333,9,11,0.818,1,11,12,9,3,1,4,0,32,12,1,2012-13,Regular
47,22012,2544,0021200454,"DEC 31, 2012",MIA @ ORL,W,48,10,22,0.455,1,6,0.167,15,16,0.938,1,7,8,11,1,0,3,2,36,4,1,2012-13,Regular
48,22012,2544,0021200445,"DEC 29, 2012",MIA @ MIL,L,36,11,20,0.55,1,2,0.5,3,5,0.6,1,5,6,7,2,1,6,2,26,-8,1,2012-13,Regular
49,22012,2544,0021200428,"DEC 28, 2012",MIA @ DET,L,44,15,22,0.682,2,4,0.5,3,4,0.75,1,5,6,5,6,1,3,1,35,-2,1,2012-13,Regular
50,22012,2544,0021200411,"DEC 26, 2012",MIA @ CHA,W,39,9,19,0.474,2,4,0.5,7,8,0.875,2,10,12,8,4,2,3,1,27,12,1,2012-13,Regular
51,22012,2544,0021200407,"DEC 25, 2012",MIA vs. OKC,W,42,12,20,0.6,0,3,0.0,5,5,1.0,3,5,8,9,2,1,3,3,29,13,0,2012-13,Regular
52,22012,2544,0021200392,"DEC 22, 2012",MIA vs. UTA,W,38,11,20,0.55,1,1,1.0,7,10,0.7,1,8,9,7,0,0,4,0,30,14,1,2012-13,Regular
53,22012,2544,0021200378,"DEC 20, 2012",MIA @ DAL,W,31,9,13,0.692,3,5,0.6,3,4,0.75,0,9,9,5,1,1,5,0,24,25,1,2012-13,Regular
54,22012,2544,0021200359,"DEC 18, 2012",MIA vs. MIN,W,42,8,18,0.444,2,5,0.4,4,5,0.8,0,6,6,11,1,4,0,0,22,12,1,2012-13,Regular
55,22012,2544,0021200339,"DEC 15, 2012",MIA vs. WAS,W,31,8,15,0.533,0,3,0.0,7,11,0.636,0,10,10,5,1,0,2,0,23,36,1,2012-13,Regular
56,22012,2544,0021200314,"DEC 12, 2012",MIA vs. GSW,L,42,12,23,0.522,2,4,0.5,5,5,1.0,1,2,3,5,1,0,4,0,31,-3,1,2012-13,Regular
57,22012,2544,0021200300,"DEC 10, 2012",MIA vs. ATL,W,40,10,16,0.625,1,2,0.5,6,7,0.857,1,6,7,6,2,0,3,0,27,12,1,2012-13,Regular
58,22012,2544,0021200286,"DEC 08, 2012",MIA vs. NOH,W,36,11,16,0.688,0,0,0.0,2,3,0.667,1,4,5,7,2,0,4,2,24,10,1,2012-13,Regular
59,22012,2544,0021200268,"DEC 06, 2012",MIA vs. NYK,L,39,11,20,0.55,3,5,0.6,6,9,0.667,2,8,10,9,3,0,2,0,31,-17,1,2012-13,Regular
60,22012,2544,0021200252,"DEC 04, 2012",MIA @ WAS,L,43,12,24,0.5,1,4,0.25,1,3,0.333,2,11,13,11,3,2,3,1,26,-3,1,2012-13,Regular
61,22012,2544,0021200233,"DEC 01, 2012",MIA vs. BKN,W,37,8,15,0.533,1,2,0.5,4,6,0.667,1,8,9,6,1,0,2,3,21,14,1,2012-13,Regular
62,22012,2544,0021200220,"NOV 29, 2012",MIA vs. SAS,W,39,9,16,0.563,2,5,0.4,3,6,0.5,3,6,9,7,4,0,4,2,23,-1,1,2012-13,Regular
63,22012,2544,0021200186,"NOV 24, 2012",MIA vs. CLE,W,40,10,16,0.625,2,5,0.4,8,9,0.889,1,5,6,5,0,1,7,3,30,7,1,2012-13,Regular
64,22012,2544,0021200163,"NOV 21, 2012",MIA vs. MIL,W,43,11,21,0.524,2,4,0.5,4,8,0.5,2,8,10,8,1,1,1,3,28,5,1,2012-13,Regular
65,22012,2544,0021200138,"NOV 17, 2012",MIA @ PHX,W,41,8,20,0.4,1,3,0.333,4,7,0.571,0,7,7,3,2,0,1,1,21,20,1,2012-13,Regular
66,22012,2544,0021200121,"NOV 15, 2012",MIA @ DEN,W,42,11,23,0.478,0,1,0.0,5,6,0.833,1,6,7,12,1,3,4,0,27,9,0,2012-13,Regular
67,22012,2544,0021200117,"NOV 14, 2012",MIA @ LAC,L,41,12,23,0.522,0,3,0.0,6,9,0.667,0,5,5,7,1,2,4,3,30,-15,1,2012-13,Regular
68,22012,2544,0021200099,"NOV 12, 2012",MIA @ HOU,W,40,14,26,0.538,5,8,0.625,5,8,0.625,1,9,10,6,0,0,0,1,38,8,1,2012-13,Regular
69,22012,2544,0021200092,"NOV 11, 2012",MIA @ MEM,L,36,10,19,0.526,0,1,0.0,0,4,0.0,3,7,10,6,2,1,2,2,20,-18,1,2012-13,Regular
70,22012,2544,0021200072,"NOV 09, 2012",MIA @ ATL,W,36,10,17,0.588,0,2,0.0,1,3,0.333,2,9,11,9,1,0,2,2,21,0,1,2012-13,Regular
71,22012,2544,0021200056,"NOV 07, 2012",MIA vs. BKN,W,30,7,12,0.583,2,3,0.667,4,4,1.0,4,8,12,8,1,0,2,1,20,18,0,2012-13,Regular
72,22012,2544,0021200044,"NOV 05, 2012",MIA vs. PHX,W,30,10,17,0.588,2,3,0.667,1,3,0.333,3,8,11,1,0,0,3,2,23,25,1,2012-13,Regular
73,22012,2544,0021200030,"NOV 03, 2012",MIA vs. DEN,W,39,8,17,0.471,0,1,0.0,4,4,1.0,1,8,9,11,0,2,0,2,20,7,1,2012-13,Regular
74,22012,2544,0021200020,"NOV 02, 2012",MIA @ NYK,L,37,8,16,0.5,2,3,0.667,5,6,0.833,0,7,7,5,0,3,5,2,23,-21,1,2012-13,Regular
75,22012,2544,0021200002,"OCT 30, 2012",MIA vs. BOS,W,29,10,16,0.625,2,4,0.5,4,5,0.8,1,9,10,3,2,0,0,2,26,12,1,2012-13,Regular
0,42013,2544,0041300405,"JUN 15, 2014",MIA @ SAS,L,41,10,21,0.476,3,9,0.333,8,9,0.889,1,9,10,5,0,2,1,1,31,-16,1,2013-14,Playoffs
1,42013,2544,0041300404,"JUN 12, 2014",MIA vs. SAS,L,38,10,17,0.588,4,8,0.5,4,6,0.667,0,8,8,2,0,0,3,0,28,-21,1,2013-14,Playoffs
2,42013,2544,0041300403,"JUN 10, 2014",MIA vs. SAS,L,40,9,14,0.643,2,4,0.5,2,3,0.667,1,4,5,7,5,0,7,5,22,-21,1,2013-14,Playoffs
3,42013,2544,0041300402,"JUN 08, 2014",MIA @ SAS,W,38,14,22,0.636,3,3,1.0,4,5,0.8,2,8,10,3,2,0,4,3,35,11,1,2013-14,Playoffs
4,42013,2544,0041300401,"JUN 05, 2014",MIA @ SAS,L,33,9,17,0.529,2,3,0.667,5,6,0.833,3,3,6,3,3,0,4,1,25,0,1,2013-14,Playoffs
5,42013,2544,0041300306,"MAY 30, 2014",MIA vs. IND,W,32,8,12,0.667,0,0,0.0,9,9,1.0,1,3,4,6,1,1,2,1,25,27,1,2013-14,Playoffs
6,42013,2544,0041300305,"MAY 28, 2014",MIA @ IND,L,24,2,10,0.2,1,3,0.333,2,3,0.667,1,1,2,4,0,1,3,5,7,1,1,2013-14,Playoffs
7,42013,2544,0041300304,"MAY 26, 2014",MIA vs. IND,W,36,13,21,0.619,2,3,0.667,4,4,1.0,0,10,10,5,2,0,2,3,32,10,1,2013-14,Playoffs
8,42013,2544,0041300303,"MAY 24, 2014",MIA vs. IND,W,40,9,14,0.643,1,2,0.5,7,9,0.778,1,4,5,7,3,0,6,2,26,24,1,2013-14,Playoffs
9,42013,2544,0041300302,"MAY 20, 2014",MIA @ IND,W,42,9,18,0.5,1,5,0.2,3,6,0.5,0,7,7,6,2,3,3,3,22,4,1,2013-14,Playoffs
10,42013,2544,0041300301,"MAY 18, 2014",MIA @ IND,L,41,11,18,0.611,1,5,0.2,2,2,1.0,1,9,10,5,3,0,4,3,25,-13,1,2013-14,Playoffs
11,42013,2544,0041300215,"MAY 14, 2014",MIA vs. BKN,W,44,6,14,0.429,2,5,0.4,15,17,0.882,2,7,9,5,0,1,5,1,29,4,1,2013-14,Playoffs
12,42013,2544,0041300214,"MAY 12, 2014",MIA @ BKN,W,43,16,24,0.667,3,6,0.5,14,19,0.737,0,6,6,2,3,0,1,5,49,13,1,2013-14,Playoffs
13,42013,2544,0041300213,"MAY 10, 2014",MIA @ BKN,L,40,8,15,0.533,3,7,0.429,9,10,0.9,0,8,8,5,1,1,2,2,28,-14,1,2013-14,Playoffs
14,42013,2544,0041300212,"MAY 08, 2014",MIA vs. BKN,W,39,9,18,0.5,0,3,0.0,4,6,0.667,0,4,4,3,2,1,2,2,22,6,1,2013-14,Playoffs
15,42013,2544,0041300211,"MAY 06, 2014",MIA vs. BKN,W,36,10,15,0.667,0,0,0.0,2,2,1.0,1,4,5,3,0,0,1,2,22,10,1,2013-14,Playoffs
16,42013,2544,0041300114,"APR 28, 2014",MIA @ CHA,W,43,10,19,0.526,1,5,0.2,10,12,0.833,0,7,7,9,3,1,2,3,31,12,1,2013-14,Playoffs
17,42013,2544,0041300113,"APR 26, 2014",MIA @ CHA,W,36,10,18,0.556,1,2,0.5,9,10,0.9,0,10,10,6,2,0,2,1,30,20,1,2013-14,Playoffs
18,42013,2544,0041300112,"APR 23, 2014",MIA vs. CHA,W,40,11,17,0.647,1,5,0.2,9,12,0.75,0,6,6,8,4,0,4,2,32,6,1,2013-14,Playoffs
19,42013,2544,0041300111,"APR 20, 2014",MIA vs. CHA,W,39,8,16,0.5,4,8,0.5,7,10,0.7,0,9,9,1,0,0,3,1,27,0,1,2013-14,Playoffs
0,22013,2544,0021301192,"APR 12, 2014",MIA @ ATL,L,37,10,22,0.455,3,7,0.429,4,8,0.5,3,5,8,5,0,1,3,2,27,-13,1,2013-14,Regular
1,22013,2544,0021301180,"APR 11, 2014",MIA vs. IND,W,35,11,20,0.55,2,4,0.5,12,13,0.923,1,5,6,1,1,1,2,1,36,13,1,2013-14,Regular
2,22013,2544,0021301167,"APR 09, 2014",MIA @ MEM,L,41,14,23,0.609,3,5,0.6,6,7,0.857,1,5,6,5,2,0,5,1,37,-8,1,2013-14,Regular
3,22013,2544,0021301158,"APR 08, 2014",MIA vs. BKN,L,37,9,16,0.563,0,3,0.0,11,14,0.786,1,9,10,6,2,0,3,0,29,-2,1,2013-14,Regular
4,22013,2544,0021301149,"APR 06, 2014",MIA vs. NYK,W,43,13,22,0.591,3,7,0.429,9,12,0.75,0,5,5,6,1,0,5,0,38,2,1,2013-14,Regular
5,22013,2544,0021301135,"APR 04, 2014",MIA vs. MIN,L,48,12,24,0.5,2,4,0.5,8,10,0.8,2,6,8,5,4,1,4,5,34,7,1,2013-14,Regular
6,22013,2544,0021301121,"APR 02, 2014",MIA vs. MIL,W,29,7,12,0.583,1,3,0.333,2,5,0.4,0,4,4,8,1,1,2,0,17,18,1,2013-14,Regular
7,22013,2544,0021301105,"MAR 31, 2014",MIA vs. TOR,W,39,11,20,0.55,1,6,0.167,9,11,0.818,0,7,7,8,1,0,6,2,32,22,1,2013-14,Regular
8,22013,2544,0021301091,"MAR 29, 2014",MIA @ MIL,W,30,5,10,0.5,1,3,0.333,2,4,0.5,2,5,7,2,0,0,4,1,13,19,1,2013-14,Regular
9,22013,2544,0021301079,"MAR 28, 2014",MIA @ DET,W,30,7,13,0.538,1,3,0.333,2,2,1.0,2,8,10,12,1,0,1,0,17,32,1,2013-14,Regular
10,22013,2544,0021301067,"MAR 26, 2014",MIA @ IND,L,43,11,19,0.579,2,6,0.333,14,15,0.933,0,8,8,5,0,0,6,3,38,2,1,2013-14,Regular
11,22013,2544,0021301049,"MAR 24, 2014",MIA vs. POR,W,38,13,23,0.565,0,1,0.0,6,9,0.667,4,2,6,5,4,0,5,2,32,4,1,2013-14,Regular
12,22013,2544,0021301036,"MAR 22, 2014",MIA @ NOP,L,42,10,18,0.556,2,4,0.5,3,3,1.0,1,7,8,9,0,1,3,1,25,-6,1,2013-14,Regular
13,22013,2544,0021301027,"MAR 21, 2014",MIA vs. MEM,W,38,7,14,0.5,0,2,0.0,1,2,0.5,1,5,6,7,2,1,3,0,15,4,1,2013-14,Regular
14,22013,2544,0021301003,"MAR 18, 2014",MIA @ CLE,W,42,14,19,0.737,6,8,0.75,9,13,0.692,0,6,6,4,2,3,0,1,43,11,1,2013-14,Regular
15,22013,2544,0021300989,"MAR 16, 2014",MIA vs. HOU,W,43,8,17,0.471,1,3,0.333,7,8,0.875,0,5,5,6,2,0,5,3,24,11,1,2013-14,Regular
16,22013,2544,0021300976,"MAR 14, 2014",MIA vs. DEN,L,40,8,17,0.471,0,4,0.0,5,7,0.714,0,6,6,6,1,0,4,3,21,-8,1,2013-14,Regular
17,22013,2544,0021300957,"MAR 12, 2014",MIA vs. BKN,L,38,6,13,0.462,1,4,0.25,6,9,0.667,0,5,5,7,3,0,5,1,19,2,1,2013-14,Regular
18,22013,2544,0021300945,"MAR 10, 2014",MIA vs. WAS,W,37,10,15,0.667,3,4,0.75,0,0,0.0,2,5,7,8,3,0,3,3,23,16,1,2013-14,Regular
19,22013,2544,0021300934,"MAR 09, 2014",MIA @ CHI,L,45,8,23,0.348,1,3,0.333,0,0,0.0,1,8,9,8,3,1,4,1,17,6,1,2013-14,Regular
20,22013,2544,0021300914,"MAR 06, 2014",MIA @ SAS,L,38,6,18,0.333,0,3,0.0,7,9,0.778,3,5,8,7,2,0,5,5,19,-10,1,2013-14,Regular
21,22013,2544,0021300900,"MAR 04, 2014",MIA @ HOU,L,37,9,18,0.5,0,3,0.0,4,6,0.667,1,0,1,6,3,0,1,1,22,-15,1,2013-14,Regular
22,22013,2544,0021300893,"MAR 03, 2014",MIA vs. CHA,W,41,22,33,0.667,8,10,0.8,9,12,0.75,3,4,7,4,0,0,2,2,61,16,1,2013-14,Regular
23,22013,2544,0021300874,"MAR 01, 2014",MIA vs. ORL,W,31,8,12,0.667,0,2,0.0,4,5,0.8,1,8,9,7,4,0,2,1,20,14,2,2013-14,Regular
24,22013,2544,0021300865,"FEB 27, 2014",MIA vs. NYK,W,37,13,19,0.684,1,2,0.5,4,6,0.667,0,4,4,4,0,0,1,0,31,21,1,2013-14,Regular
25,22013,2544,0021300813,"FEB 20, 2014",MIA @ OKC,W,33,15,22,0.682,1,5,0.2,2,5,0.4,1,6,7,3,4,0,8,1,33,9,1,2013-14,Regular
26,22013,2544,0021300798,"FEB 18, 2014",MIA @ DAL,W,38,16,23,0.696,4,8,0.5,6,8,0.75,2,7,9,6,2,0,3,2,42,19,1,2013-14,Regular
27,22013,2544,0021300788,"FEB 12, 2014",MIA @ GSW,W,42,14,26,0.538,4,8,0.5,4,7,0.571,1,12,13,9,2,0,2,1,36,-2,1,2013-14,Regular
28,22013,2544,0021300774,"FEB 11, 2014",MIA @ PHX,W,41,12,22,0.545,2,5,0.4,11,14,0.786,1,8,9,3,5,0,4,2,37,8,1,2013-14,Regular
29,22013,2544,0021300755,"FEB 08, 2014",MIA @ UTA,L,39,4,13,0.308,1,6,0.167,4,6,0.667,0,7,7,5,0,0,5,2,13,0,1,2013-14,Regular
30,22013,2544,0021300736,"FEB 05, 2014",MIA @ LAC,W,41,11,20,0.55,3,7,0.429,6,8,0.75,1,7,8,12,3,1,7,2,31,3,1,2013-14,Regular
31,22013,2544,0021300713,"FEB 03, 2014",MIA vs. DET,W,38,9,19,0.474,0,3,0.0,6,8,0.75,1,7,8,11,2,2,1,1,24,6,1,2013-14,Regular
32,22013,2544,0021300705,"FEB 01, 2014",MIA @ NYK,W,39,13,22,0.591,1,3,0.333,3,6,0.5,1,7,8,7,6,0,2,3,30,14,1,2013-14,Regular
33,22013,2544,0021300675,"JAN 29, 2014",MIA vs. OKC,L,42,12,20,0.6,1,5,0.2,9,9,1.0,1,2,3,3,0,0,3,1,34,-17,1,2013-14,Regular
34,22013,2544,0021300654,"JAN 26, 2014",MIA vs. SAS,W,28,8,15,0.533,1,3,0.333,1,1,1.0,0,7,7,6,1,0,4,4,18,21,1,2013-14,Regular
35,22013,2544,0021300631,"JAN 23, 2014",MIA vs. LAL,W,37,9,15,0.6,2,4,0.5,7,13,0.538,2,11,13,6,1,0,5,1,27,4,1,2013-14,Regular
36,22013,2544,0021300617,"JAN 21, 2014",MIA vs. BOS,W,39,10,19,0.526,0,4,0.0,9,11,0.818,1,7,8,4,2,0,3,1,29,10,1,2013-14,Regular
37,22013,2544,0021300612,"JAN 20, 2014",MIA @ ATL,L,39,11,21,0.524,3,7,0.429,5,8,0.625,1,3,4,6,1,0,3,1,30,0,1,2013-14,Regular
38,22013,2544,0021300593,"JAN 18, 2014",MIA @ CHA,W,45,13,25,0.52,0,3,0.0,8,10,0.8,2,6,8,6,1,0,2,4,34,15,1,2013-14,Regular
39,22013,2544,0021300583,"JAN 17, 2014",MIA @ PHI,W,37,7,13,0.538,0,1,0.0,7,8,0.875,1,7,8,10,2,1,3,3,21,17,1,2013-14,Regular
40,22013,2544,0021300568,"JAN 15, 2014",MIA @ WAS,L,41,8,18,0.444,0,4,0.0,9,10,0.9,2,6,8,7,2,0,4,1,25,-15,1,2013-14,Regular
41,22013,2544,0021300537,"JAN 10, 2014",MIA @ BKN,L,49,12,21,0.571,2,5,0.4,10,12,0.833,3,4,7,5,0,0,4,6,36,-1,1,2013-14,Regular
42,22013,2544,0021300529,"JAN 09, 2014",MIA @ NYK,L,41,12,17,0.706,1,4,0.25,7,11,0.636,0,5,5,6,1,1,6,2,32,1,1,2013-14,Regular
43,22013,2544,0021300511,"JAN 07, 2014",MIA vs. NOP,W,35,13,22,0.591,3,6,0.5,3,3,1.0,1,2,3,5,2,0,3,1,32,19,1,2013-14,Regular
44,22013,2544,0021300500,"JAN 05, 2014",MIA vs. TOR,W,38,12,18,0.667,0,0,0.0,6,7,0.857,1,3,4,5,1,0,1,1,30,1,1,2013-14,Regular
45,22013,2544,0021300490,"JAN 04, 2014",MIA @ ORL,W,36,5,13,0.385,0,1,0.0,5,8,0.625,1,7,8,8,1,0,3,1,15,17,1,2013-14,Regular
46,22013,2544,0021300474,"JAN 02, 2014",MIA vs. GSW,L,40,10,16,0.625,1,4,0.25,5,8,0.625,0,5,5,5,0,1,8,0,26,-11,1,2013-14,Regular
47,22013,2544,0021300457,"DEC 30, 2013",MIA @ DEN,W,40,8,15,0.533,5,9,0.556,5,8,0.625,1,5,6,10,0,1,4,0,26,4,1,2013-14,Regular
48,22013,2544,0021300434,"DEC 27, 2013",MIA @ SAC,L,44,12,23,0.522,4,9,0.444,5,6,0.833,0,8,8,8,0,0,2,3,33,-10,1,2013-14,Regular
49,22013,2544,0021300420,"DEC 25, 2013",MIA @ LAL,W,36,7,14,0.5,0,4,0.0,5,9,0.556,0,8,8,4,0,0,2,2,19,0,1,2013-14,Regular
50,22013,2544,0021300411,"DEC 23, 2013",MIA vs. ATL,W,46,16,28,0.571,4,9,0.444,2,6,0.333,4,4,8,6,2,0,0,2,38,-4,1,2013-14,Regular
51,22013,2544,0021300387,"DEC 20, 2013",MIA vs. SAC,W,31,8,11,0.727,1,2,0.5,1,2,0.5,2,4,6,8,1,1,1,1,18,14,1,2013-14,Regular
52,22013,2544,0021300369,"DEC 18, 2013",MIA vs. IND,W,36,8,14,0.571,1,3,0.333,7,7,1.0,0,9,9,7,3,0,3,3,24,16,1,2013-14,Regular
53,22013,2544,0021300360,"DEC 16, 2013",MIA vs. UTA,W,34,13,17,0.765,0,1,0.0,4,5,0.8,1,8,9,9,1,0,3,1,30,24,1,2013-14,Regular
54,22013,2544,0021300344,"DEC 14, 2013",MIA vs. CLE,W,41,9,12,0.75,0,2,0.0,7,10,0.7,2,7,9,9,4,0,2,2,25,6,1,2013-14,Regular
55,22013,2544,0021300311,"DEC 10, 2013",MIA @ IND,L,39,6,16,0.375,1,4,0.25,4,6,0.667,1,13,14,6,2,0,5,3,17,-2,1,2013-14,Regular
56,22013,2544,0021300300,"DEC 08, 2013",MIA @ DET,W,35,10,15,0.667,0,2,0.0,4,5,0.8,1,6,7,9,2,0,6,2,24,18,1,2013-14,Regular
57,22013,2544,0021300294,"DEC 07, 2013",MIA @ MIN,W,31,9,12,0.75,0,0,0.0,3,5,0.6,4,10,14,8,2,0,7,3,21,9,1,2013-14,Regular
58,22013,2544,0021300279,"DEC 05, 2013",MIA @ CHI,L,33,7,17,0.412,1,4,0.25,6,8,0.75,0,5,5,2,3,0,1,2,21,-21,1,2013-14,Regular
59,22013,2544,0021300264,"DEC 03, 2013",MIA vs. DET,L,37,8,15,0.533,2,5,0.4,5,8,0.625,3,2,5,6,2,1,6,2,23,-6,1,2013-14,Regular
60,22013,2544,0021300252,"DEC 01, 2013",MIA vs. CHA,W,38,8,13,0.615,1,3,0.333,9,10,0.9,0,5,5,4,1,1,3,0,26,-4,1,2013-14,Regular
